COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 13/09/2024 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTIEMBRE DE 2024; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 32059 
 NOMBRE    : VILLA DE COS (SMN) 
 ESTADO    : ZACATECAS 
 MUNICIPIO : VILLA DE COS 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 23.28888889 ° 
 LONGITUD  : -102.3441667 ° 
 ALTITUD   : 1999 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
2019-09-25	0	NULO	27	13
2019-09-26	0	NULO	25	12
2019-09-27	0	NULO	24	12
2019-09-28	0	NULO	21	13
2019-09-29	0	NULO	22	11
2019-09-30	22	NULO	25	15
2019-11-01	0	NULO	18	12
2019-11-02	0	NULO	24	8
2019-11-03	0	NULO	25	12
2019-11-04	0	NULO	24	11
2019-11-05	0	NULO	25	12
2019-11-06	0	NULO	25	11
2019-11-07	0	NULO	24	11
2019-11-08	0	NULO	25	11
2019-11-09	0	NULO	25	10
2019-11-10	0	NULO	26	11
2019-11-11	0	NULO	22	9
2019-11-12	31	NULO	19	10
2019-11-13	29	NULO	18	8
2019-11-14	0	NULO	17	5
2019-11-15	0	NULO	19	4
2019-11-16	0	NULO	19	10
2019-11-17	1.5	NULO	22	11
2019-11-18	10	NULO	21	11
2019-11-19	0	NULO	22	10
2019-11-20	0	NULO	25	12
2019-11-21	0	NULO	24	11
2019-11-22	0	NULO	25	12
2019-11-23	0	NULO	26	11
2019-11-24	0	NULO	24	10
2019-11-25	0	NULO	19	10
2019-11-26	0	NULO	21	7
2019-11-27	0	NULO	22	9
2019-11-28	0	NULO	24	10
2019-11-29	0	NULO	24	11
2019-11-30	0	NULO	26	12
2019-12-01	0	NULO	24	10
2019-12-02	0	NULO	24	9
2019-12-03	0	NULO	24	7
2019-12-04	0	NULO	25	3
2019-12-05	0	NULO	24	5
2019-12-06	0	NULO	24	7
2019-12-07	0	NULO	24	5
2019-12-08	0	NULO	25	4
2019-12-09	0	NULO	24	4
2019-12-10	0	NULO	19	3
2019-12-11	0	NULO	18	7
2019-12-12	0	NULO	23	1
2019-12-13	0	NULO	20	2
2019-12-14	0	NULO	23	5
2019-12-15	0	NULO	22	7
2019-12-16	0	NULO	23	6
2019-12-17	0	NULO	22	7
2019-12-18	0	NULO	20	7
2019-12-19	0	NULO	18	5
2019-12-20	25	NULO	14	6
2019-12-21	13	NULO	16	5
2019-12-22	0	NULO	18	6
2019-12-23	0	NULO	21	7
2019-12-24	0	NULO	22	7
2019-12-25	0	NULO	20	7
2019-12-26	0	NULO	19	7
2019-12-27	0	NULO	19	6
2019-12-28	0	NULO	18	8
2019-12-29	0	NULO	21	5
2019-12-30	0	NULO	18	2
2019-12-31	0	NULO	16	5
2021-01-01	0	NULO	16	-4
2021-01-02	0	NULO	24	-5
2021-01-03	0	NULO	27	-4
2021-01-04	0	NULO	23	-6
2021-01-05	0	NULO	21	-4
2021-01-06	0	NULO	20	0
2021-01-07	0	NULO	22	-1
2021-01-08	0	NULO	21	1
2021-01-09	0	NULO	18	-4
2021-01-10	0	NULO	21	-2
2021-01-11	0	NULO	21	-2
2021-01-12	0	NULO	16	-4
2021-01-13	0	NULO	22	-5
2021-01-14	0	NULO	20	-5
2021-01-15	0	NULO	22	-4
2021-01-16	0	NULO	24	-2
2021-01-17	0	NULO	24	0
2021-01-18	0	NULO	23	-5
2021-01-19	0	NULO	21	3
2021-01-20	0	NULO	23	9
2021-01-21	0	NULO	23	9
2021-01-22	0	NULO	24	8
2021-01-23	0	NULO	23	7
2021-01-24	0	NULO	24	8
2021-01-25	0	NULO	23	8
2021-01-26	0	NULO	24	7
2021-01-27	0	NULO	22	1
2021-01-28	0	NULO	23	0
2021-01-29	0	NULO	24	3
2021-01-30	0	NULO	26	6
2021-01-31	0	NULO	25	7
2021-02-01	0	NULO	25	7
2021-02-02	0	NULO	27	0
2021-02-03	0	NULO	29	6
2021-02-04	0	NULO	29	8
2021-02-05	0	NULO	27	5
2021-02-06	0	NULO	27	7
2021-02-07	0	NULO	27	5
2021-02-08	0	NULO	24	10
2021-02-09	0	NULO	25	6
2021-02-10	0	NULO	22	6
2021-02-11	0	NULO	21	4
2021-02-12	0	NULO	22	-1
2021-02-13	0	NULO	22	2
2021-02-14	0	NULO	22	1
2021-02-15	0	NULO	23	5
2021-02-16	0	NULO	24	3
2021-02-17	0	NULO	26	6
2021-02-18	0	NULO	25	4
2021-02-19	0	NULO	26	-1
2021-02-20	0	NULO	27	2
2021-02-21	0	NULO	27	4
2021-02-22	0	NULO	27	7
2021-02-23	0	NULO	28	7
2021-02-24	0	NULO	28	5
2021-02-25	0	NULO	30	7
2021-02-26	0	NULO	30	9
2021-02-27	0	NULO	29	7
2021-02-28	0	NULO	28	8
2021-03-01	0	NULO	28	5
2021-03-02	0	NULO	8	2
2021-03-03	0	NULO	30	7
2021-03-04	0	NULO	30	8
2021-03-05	0	NULO	29	10
2021-03-06	0	NULO	30	8
2021-03-07	0	NULO	27	7
2021-03-08	0	NULO	29	5
2021-03-09	0	NULO	29	7
2021-03-10	0	NULO	28	7
2021-03-11	0	NULO	27	7
2021-03-12	0	NULO	27	8
2021-03-13	0	NULO	30	7
2021-03-14	0	NULO	29	8
2021-03-15	0	NULO	29	7
2021-03-16	0	NULO	28	7
2021-03-17	0	NULO	26	5
2021-03-18	0	NULO	27	10
2021-03-19	0	NULO	28	11
2021-03-20	0	NULO	30	8
2021-03-21	0	NULO	30	7
2021-03-22	0	NULO	26	9
2021-03-23	0	NULO	26	11
2021-03-24	0	NULO	28	8
2021-03-25	0	NULO	29	7
2021-03-26	0	NULO	27	9
2021-03-27	0	NULO	30	7
2021-03-28	0	NULO	28	7
2021-03-29	0	NULO	29	8
2021-03-30	0	NULO	30	7
2021-03-31	0	NULO	NULO	NULO
2021-04-01	0	NULO	30.8	10.3
2021-04-02	0	NULO	29.9	9.7
2021-04-03	0	NULO	29.8	9.5
2021-04-04	0	NULO	30.3	7.4
2021-04-05	0	NULO	29.9	10.7
2021-04-06	0	NULO	31.9	10.4
2021-04-07	0	NULO	32.2	11.7
2021-04-08	0	NULO	33.5	11.6
2021-04-09	0	NULO	32.1	14.3
2021-04-10	0	NULO	32.7	14.6
2021-04-11	0	NULO	30	11.6
2021-04-12	0	NULO	31.4	13.8
2021-04-13	0	NULO	32	11.4
2021-04-14	0	NULO	32.1	12.1
2021-04-15	0	NULO	32.1	15.9
2021-04-16	0	NULO	32.1	16.3
2021-04-17	0	NULO	31.9	14.1
2021-04-18	0	NULO	32.5	9.6
2021-04-19	0	NULO	30.7	9.7
2021-04-20	0	NULO	29.4	9.4
2021-04-21	0	NULO	31	9.7
2021-04-22	0	NULO	29.9	12.3
2021-04-23	0	NULO	28.9	12.4
2021-04-24	0	NULO	31.9	14.1
2021-04-25	0	NULO	34.7	12.9
2021-04-26	0	NULO	37.7	16.2
2021-04-27	0	NULO	31.3	10.8
2021-04-28	0	NULO	30	15.1
2021-04-29	0	NULO	33.7	14
2021-04-30	0	NULO	38.9	13.5
2021-05-01	0	NULO	32	12
2021-05-02	0	NULO	31	12
2021-05-03	0	NULO	31	10
2021-05-04	0	NULO	29	11
2021-05-05	0	NULO	30	11
2021-05-06	0	NULO	31	11
2021-05-07	0	NULO	30	12
2021-05-08	0	NULO	32	12
2021-05-09	0	NULO	29	12
2021-05-10	0	NULO	27	11
2021-05-11	0	NULO	29	16
2021-05-12	0	NULO	27	14
2021-05-13	0	NULO	29	9
2021-05-14	0	NULO	30	10
2021-05-15	0	NULO	31	11
2021-05-16	0	NULO	31	10
2021-05-17	0	NULO	29	11
2021-05-18	0	NULO	30	11
2021-05-19	0	NULO	30	12
2021-05-20	0	NULO	30	12
2021-05-21	0	NULO	30	11
2021-05-22	0	NULO	30	12
2021-05-23	5	NULO	30	8
2021-05-24	0	NULO	29	13
2021-05-25	0	NULO	30	12
2021-05-26	0	NULO	31	12
2021-05-27	0	NULO	31	12
2021-05-28	0	NULO	32	13
2021-05-29	0	NULO	33	13
2021-05-30	0	NULO	24	16
2021-05-31	0	NULO	33	16
2021-06-01	15	NULO	30	16
2021-06-02	0	NULO	31	12
2021-06-03	0	NULO	30	12
2021-06-04	0	NULO	28	11
2021-06-05	0	NULO	31	12
2021-06-06	0	NULO	30	12
2021-06-07	0	NULO	30	12
2021-06-08	0	NULO	31	13
2021-06-09	0	NULO	29	12
2021-06-10	0	NULO	32	12
2021-06-11	0	NULO	33	12
2021-06-12	0	NULO	32	13
2021-06-13	0	NULO	29	12
2021-06-14	0	NULO	30	13
2021-06-15	0	NULO	31	12
2021-06-16	0	NULO	30	13
2021-06-17	0	NULO	31	12
2021-06-18	0	NULO	30	13
2021-06-19	45	NULO	27	13
2021-06-20	0	NULO	30	11
2021-06-21	5	NULO	28	13
2021-06-22	11	NULO	24	10
2021-06-23	0	NULO	27	15
2021-06-24	0	NULO	26	13
2021-06-25	0	NULO	28	14
2021-06-26	0	NULO	25	14
2021-06-27	7	NULO	27	14
2021-06-28	15	NULO	25	13
2021-06-29	32.5	NULO	25	15
2021-06-30	0	NULO	26	14
2021-07-01	0	NULO	24	14
2021-07-02	0	NULO	27	14
2021-07-03	5	NULO	28	14
2021-07-04	15	NULO	29	14
2021-07-05	21	NULO	25	14
2021-07-06	15	NULO	24	15
2021-07-07	51	NULO	23	13
2021-07-08	6	NULO	23	15
2021-07-09	0	NULO	22	15
2021-07-10	52	NULO	19	13
2021-07-11	37	NULO	20	12
2021-07-12	0	NULO	21	13
2021-07-13	0	NULO	21	12
2021-07-14	0	NULO	24	11
2021-07-15	0	NULO	24	12
2021-07-16	0	NULO	25	13
2021-07-17	0	NULO	27	12
2021-07-18	0	NULO	25	13
2021-07-19	0	NULO	26	12
2021-07-20	0	NULO	26	10
2021-07-21	0	NULO	25	10
2021-07-22	0	NULO	16	12
2021-07-23	0	NULO	27	12
2021-07-24	0	NULO	27	12
2021-07-25	0	NULO	27	12
2021-07-26	0	NULO	26	13
2021-07-27	0	NULO	27	12
2021-07-28	0	NULO	25	12
2021-07-29	0	NULO	29	12
2021-07-30	0	NULO	27	12
2021-07-31	0	NULO	28	13
2021-08-01	0	NULO	26	12
2021-08-02	0	NULO	27	12
2021-08-03	25	NULO	26	13
2021-08-04	31	NULO	23	12
2021-08-05	26	NULO	25	15
2021-08-06	0	NULO	26	13
2021-08-07	0	NULO	27	13
2021-08-08	0	NULO	28	14
2021-08-09	0	NULO	28	11
2021-08-10	0	NULO	27	13
2021-08-11	0	NULO	28	11
2021-08-12	0	NULO	28	13
2021-08-13	0	NULO	27	13
2021-08-14	0	NULO	29	14
2021-08-15	8	NULO	27	11
2021-08-16	0	NULO	28	12
2021-08-17	25	NULO	30	12
2021-08-18	NULO	NULO	NULO	NULO
2021-08-26	0	NULO	NULO	NULO
2021-08-27	0	NULO	25	11
2021-08-28	0	NULO	24	11
2021-08-29	18	NULO	25	11
2021-08-30	0	NULO	28	12
2021-08-31	0	NULO	28	12
2021-09-01	0	NULO	25	11
2021-09-02	0	NULO	24	10
2021-09-03	0	NULO	26	12
2021-09-04	0	NULO	28	13
2021-09-05	17	NULO	27	12
2021-09-06	0	NULO	25	12
2021-09-07	0	NULO	25	11
2021-09-08	0	NULO	27	13
2021-09-09	0	NULO	27	14
2021-09-10	0	NULO	27	11
2021-09-11	0	NULO	28	11
2021-09-12	0	NULO	27	12
2021-09-13	0	NULO	30	10
2021-09-14	27	NULO	29	12
2021-09-15	30	NULO	25	13
2021-09-16	0	NULO	25	15
2021-09-17	0	NULO	25	14
2021-09-18	0	NULO	24	12
2021-09-19	0	NULO	26	11
2021-09-20	0	NULO	26	12
2021-09-21	0	NULO	24	15
2021-09-22	0	NULO	26	13
2021-09-23	0	NULO	25	11
2021-09-24	0	NULO	26	11
2021-09-25	0	NULO	27	11
2021-09-26	0	NULO	28	11
2021-09-27	41	NULO	26	10
2021-09-28	0	NULO	25	14
2021-09-29	0	NULO	24	11
2021-09-30	0	NULO	26	13
2021-10-01	37	NULO	24	13
2021-10-02	0	NULO	24	15
2021-10-03	0	NULO	23	13
2021-10-04	32	NULO	21	11
2021-10-05	0	NULO	23	11
2021-10-06	0	NULO	25	13
2021-10-07	0	NULO	25	13
2021-10-08	0	NULO	25	12
2021-10-09	0	NULO	27	11
2021-10-10	0	NULO	27	11
2021-10-11	0	NULO	28	12
2021-10-12	0	NULO	26	13
2021-10-13	0	NULO	25	13
2021-10-14	0	NULO	26	13
2021-10-15	0	NULO	25	13
2021-10-16	0	NULO	28	11
2021-10-17	0	NULO	27	13
2021-10-18	0	NULO	27	10
2021-10-19	0	NULO	27	11
2021-10-20	0	NULO	27	10
2021-10-21	0	NULO	27	12
2021-10-22	0	NULO	27	13
2021-10-23	0	NULO	28	12
2021-10-24	0	NULO	26	12
2021-10-25	0	NULO	27	13
2021-10-26	0	NULO	27	12
2021-10-27	0	NULO	25	11
2021-10-28	0	NULO	23	6
2021-10-29	0	NULO	26	7
2021-10-30	0	NULO	25	7
2021-10-31	0	NULO	26	8
2021-11-01	0	NULO	25	9
2021-11-02	0	NULO	25	9
2021-11-03	0	NULO	25	8
2021-11-04	0	NULO	25	10
2021-11-05	0	NULO	24	9
2021-11-06	0	NULO	24	7
2021-11-07	0	NULO	25	7
2021-11-08	0	NULO	25	5
2021-11-09	0	NULO	26	5
2021-11-10	0	NULO	25	6
2021-11-11	0	NULO	23	6
2021-11-12	0	NULO	25	9
2021-11-13	0	NULO	26	7
2021-11-14	0	NULO	26	9
2021-11-15	0	NULO	22	7
2021-11-16	0	NULO	24	4
2021-11-17	0	NULO	24	6
2021-11-18	0	NULO	26	7
2021-11-19	0	NULO	24	6
2021-11-20	0	NULO	26	6
2021-11-21	0	NULO	24	4
2021-11-22	0	NULO	23	8
2021-11-23	0	NULO	23	8
2021-11-24	0	NULO	25	7
2021-11-25	0	NULO	23	4
2021-11-26	0	NULO	21	6
2021-11-27	0	NULO	21	10
2021-11-28	0	NULO	23	9
2021-11-29	0	NULO	22	8
2021-11-30	0	NULO	24	10
2021-12-01	0	NULO	24	10
2021-12-02	0	NULO	22	12
2021-12-03	0	NULO	22	10
2021-12-04	0	NULO	20	8
2021-12-05	0	NULO	24	8
2021-12-06	0	NULO	24	8
2021-12-07	0	NULO	22	8
2021-12-08	0	NULO	23	10
2021-12-09	0	NULO	23	8
2021-12-10	0	NULO	24	7
2021-12-11	0	NULO	24	7
2021-12-12	0	NULO	25	7
2021-12-13	0	NULO	22	9
2021-12-14	0	NULO	22	6
2021-12-15	0	NULO	23	9
2021-12-16	0	NULO	25	8
2021-12-17	0	NULO	22	9
2021-12-18	0	NULO	20	9
2021-12-19	0	NULO	19	9
2021-12-20	0	NULO	19	4
2021-12-21	0	NULO	23	-2
2021-12-22	0	NULO	22	0
2021-12-23	0	NULO	24	3
2021-12-24	0	NULO	22	5
2021-12-25	0	NULO	24	5
2021-12-26	0	NULO	22	6
2021-12-27	0	NULO	23	7
2021-12-28	0	NULO	22	6
2021-12-29	0	NULO	21	7
2021-12-30	0	NULO	22	5
2021-12-31	0	NULO	21	6
2022-01-01	0	NULO	23	2
2022-01-02	0	NULO	22	5
2022-01-03	0	NULO	24	5
2022-01-04	0	NULO	24	4
2022-01-05	0	NULO	25	5
2022-01-06	0	NULO	23	5
2022-01-07	0	NULO	21	7
2022-01-08	0	NULO	21	7
2022-01-09	0	NULO	20	6
2022-01-10	0	NULO	20	8
2022-01-11	0	NULO	22	8
2022-01-12	0	NULO	21	7
2022-01-13	0	NULO	22	5
2022-01-14	0	NULO	24	4
2022-01-15	0	NULO	19	6
2022-01-16	0	NULO	22	2
2022-01-17	0	NULO	24	5
2022-01-18	0	NULO	22	4
2022-01-19	0	NULO	22	5
2022-01-20	0	NULO	17	7
2022-01-21	0	NULO	19	7
2022-01-22	0	NULO	18	5
2022-01-23	0	NULO	19	3
2022-01-24	0	NULO	22	5
2022-01-25	0	NULO	22	5
2022-01-26	0	NULO	21	7
2022-01-27	0	NULO	22	7
2022-01-28	0	NULO	19	7
2022-01-29	0	NULO	21	3
2022-01-30	0	NULO	25	7
2022-01-31	0	NULO	NULO	NULO
2022-02-01	0	NULO	26	3
2022-02-02	0	NULO	21	6
2022-02-03	0	NULO	19	9
2022-02-04	0	NULO	21	2
2022-02-05	0	NULO	18	4
2022-02-06	0	NULO	19	3
2022-02-07	0	NULO	15	5
2022-02-08	0	NULO	17	-6
2022-02-09	0	NULO	21	-2
2022-02-10	0	NULO	20	1
2022-02-11	0	NULO	20	5
2022-02-12	0	NULO	18	3
2022-02-13	0	NULO	20	3
2022-02-14	0	NULO	24	4
2022-02-15	0	NULO	24	3
2022-02-16	0	NULO	25	6
2022-02-17	0	NULO	27	8
2022-02-18	0	NULO	26	7
2022-02-19	0	NULO	27	7
2022-02-20	0	NULO	27	5
2022-02-21	0	NULO	27	8
2022-02-22	0	NULO	28	8
2022-02-23	0	NULO	28	8
2022-02-24	0	NULO	29	8
2022-02-25	0	NULO	28	8
2022-02-26	0	NULO	27	9
2022-02-27	0	NULO	27	8
2022-02-28	0	NULO	28	7
2022-03-01	0	NULO	28	8
2022-03-02	0	NULO	29	8
2022-03-03	0	NULO	28	8
2022-03-04	0	NULO	27	7
2022-03-05	0	NULO	27	8
2022-03-06	0	NULO	28	8
2022-03-07	0	NULO	26	9
2022-03-08	0	NULO	25	8
2022-03-09	0	NULO	25	8
2022-03-10	0	NULO	27	7
2022-03-11	0	NULO	20	6
2022-03-12	0	NULO	29	7
2022-03-13	0	NULO	25	6
2022-03-14	0	NULO	27	8
2022-03-15	0	NULO	28	6
2022-03-16	0	NULO	27	6
2022-03-17	0	NULO	27	7
2022-03-18	0	NULO	29	8
2022-03-19	0	NULO	29	7
2022-03-20	0	NULO	27	7
2022-03-21	0	NULO	27	7
2022-03-22	0	NULO	28	7
2022-03-23	0	NULO	27	6
2022-03-24	0	NULO	26	8
2022-03-25	0	NULO	27	9
2022-03-26	0	NULO	28	8
2022-03-27	0	NULO	30	8
2022-03-28	0	NULO	31	10
2022-03-29	0	NULO	30	12
2022-03-30	0	NULO	31	11
2022-03-31	0	NULO	31	10
2022-04-01	0	NULO	31	8
2022-04-02	0	NULO	32	10
2022-04-03	0	NULO	32	12
2022-04-04	0	NULO	31	12
2022-04-05	0	NULO	28	13
2022-04-06	0	NULO	29	10
2022-04-07	0	NULO	29	11
2022-04-08	0	NULO	28	10
2022-04-09	0	NULO	29	12
2022-04-10	0	NULO	31	12
2022-04-11	0	NULO	31	12
