date,rain,evap,t_max,t_min,month,year
1923-07-20,0.0,,34.0,16.0,7,1923
1923-07-21,0.0,,33.0,15.0,7,1923
1923-07-22,0.0,,31.0,14.0,7,1923
1923-07-23,0.0,,30.0,13.0,7,1923
1923-07-24,0.0,,32.0,14.0,7,1923
1923-07-25,0.0,,34.0,13.5,7,1923
1923-07-26,0.0,,33.0,11.0,7,1923
1923-07-27,0.0,,34.0,10.0,7,1923
1923-07-28,0.0,,31.0,13.0,7,1923
1923-07-29,0.01,,32.0,13.0,7,1923
1923-07-30,0.0,,30.0,12.0,7,1923
1923-07-31,0.0,,31.0,11.0,7,1923
1923-08-01,0.0,,32.0,10.0,8,1923
1923-08-02,0.0,,33.0,11.0,8,1923
1923-08-03,0.0,,33.0,11.0,8,1923
1923-08-04,3.2,,29.0,10.0,8,1923
1923-08-05,7.5,,37.0,12.0,8,1923
1923-08-06,0.01,,37.0,9.0,8,1923
1923-08-07,7.0,,26.05,13.4,8,1923
1923-08-08,1.85,,27.75,15.95,8,1923
1923-08-09,7.505,,24.8,16.25,8,1923
1923-08-10,1.75,,24.25,15.1,8,1923
1923-08-11,5.6,,24.65,14.35,8,1923
1923-08-12,0.005,,24.05,15.3,8,1923
1923-08-13,0.005,,25.05,14.9,8,1923
1923-08-14,2.0,,25.05,15.9,8,1923
1923-08-15,3.505,,26.95,15.0,8,1923
1923-08-16,0.01,,26.7,16.15,8,1923
1923-08-17,0.005,,25.15,15.9,8,1923
1923-08-18,0.0,,26.05,16.15,8,1923
1923-08-19,0.005,,28.05,14.6,8,1923
1923-08-20,7.005,,25.55,15.2,8,1923
1923-08-21,3.0,,29.8,14.7,8,1923
1923-08-22,5.45,,26.05,11.45,8,1923
1923-08-23,31.85,,25.4,11.95,8,1923
1923-08-24,9.005,,26.8,12.55,8,1923
1923-08-25,4.255,,26.8,13.25,8,1923
1923-08-26,2.6,,28.55,14.7,8,1923
1923-08-27,8.005,,28.1,13.7,8,1923
1923-08-28,9.005,,27.3,13.45,8,1923
1923-08-29,25.6,,26.8,13.2,8,1923
1923-08-30,0.0,,25.7,11.45,8,1923
1923-08-31,0.0,,26.8,10.7,8,1923
1923-09-01,0.0,,27.8,12.85,9,1923
1923-09-02,6.0,,28.5,13.35,9,1923
1923-09-03,0.0,,30.65,13.55,9,1923
1923-09-04,0.005,,29.55,13.3,9,1923
1923-09-05,2.5,,28.05,13.7,9,1923
1923-09-06,13.1,,27.7,13.7,9,1923
1923-09-07,23.450000000000003,,29.3,13.7,9,1923
1923-09-08,26.25,,25.85,13.05,9,1923
1923-09-09,24.0,,25.8,12.65,9,1923
1923-09-10,2.5,,27.15,13.05,9,1923
1923-09-11,11.6,,25.2,12.9,9,1923
1923-09-12,1.505,,25.8,12.05,9,1923
1923-09-13,1.255,,24.55,13.85,9,1923
1923-09-14,5.255,,24.8,12.45,9,1923
1923-09-15,0.005,,25.2,13.2,9,1923
1923-09-16,6.5,,25.8,13.35,9,1923
1923-09-17,2.505,,26.8,12.3,9,1923
1923-09-18,0.505,,26.3,12.55,9,1923
1923-09-19,0.0,,25.55,11.8,9,1923
1923-09-20,0.0,,27.8,14.2,9,1923
1923-09-21,3.75,,25.8,13.7,9,1923
1923-09-22,3.5,,26.9,11.45,9,1923
1923-09-23,1.105,,25.8,10.85,9,1923
1923-09-24,0.0,,27.55,13.0,9,1923
1923-09-25,0.0,,27.7,12.95,9,1923
1923-09-26,0.25,,28.3,11.7,9,1923
1923-09-27,0.0,,28.8,11.45,9,1923
1923-09-28,0.0,,29.7,11.2,9,1923
1923-09-29,0.0,,29.55,12.3,9,1923
1923-09-30,0.0,,28.8,12.05,9,1923
1923-10-01,20.5,,28.6,12.15,10,1923
1923-10-02,9.25,,24.95,12.65,10,1923
1923-10-03,8.0,,27.5,11.25,10,1923
1923-10-04,0.0,,24.5,12.25,10,1923
1923-10-05,16.85,,21.75,12.0,10,1923
1923-10-06,1.35,,17.25,10.0,10,1923
1923-10-07,0.0,,20.25,9.75,10,1923
1923-10-08,0.0,,26.0,10.25,10,1923
1923-10-09,0.6,,25.4,10.25,10,1923
1923-10-10,0.005,,26.75,12.0,10,1923
1923-10-11,0.0,,25.0,11.75,10,1923
1923-10-12,0.0,,25.6,10.75,10,1923
1923-10-13,0.0,,26.0,10.65,10,1923
1923-10-14,2.25,,25.5,11.0,10,1923
1923-10-15,0.0,,26.0,11.3,10,1923
1923-10-16,0.0,,26.5,7.9,10,1923
1923-10-17,0.005,,24.0,4.65,10,1923
1923-10-18,0.0,,19.5,3.75,10,1923
1923-10-19,0.0,,20.0,3.75,10,1923
1923-10-20,0.0,,23.0,4.0,10,1923
1923-10-21,0.005,,23.25,6.15,10,1923
1923-10-22,0.0,,24.0,4.85,10,1923
1923-10-23,0.0,,20.25,4.25,10,1923
1923-10-24,0.0,,22.0,6.25,10,1923
1923-10-25,0.0,,25.4,4.15,10,1923
1923-10-26,0.005,,23.75,5.4,10,1923
1923-10-27,0.0,,23.9,6.9,10,1923
1923-10-28,3.75,,23.1,8.25,10,1923
1923-10-29,0.005,,23.5,9.4,10,1923
1923-10-30,0.005,,24.4,9.25,10,1923
1923-10-31,0.005,,24.4,7.5,10,1923
1923-11-01,0.0,,24.0,9.25,11,1923
1923-11-02,0.0,,24.9,9.15,11,1923
1923-11-03,0.0,,23.15,9.5,11,1923
1923-11-04,0.0,,24.75,9.25,11,1923
1923-11-05,2.5,,19.5,8.35,11,1923
1923-11-06,10.6,,15.0,6.75,11,1923
1923-11-07,2.6,,14.25,6.75,11,1923
1923-11-08,0.005,,17.75,8.75,11,1923
1923-11-09,0.005,,19.65,9.75,11,1923
1923-11-10,0.6,,20.0,8.75,11,1923
1923-11-11,0.0,,20.75,9.85,11,1923
1923-11-12,10.75,,20.1,7.0,11,1923
1923-11-13,0.355,,20.4,8.75,11,1923
1923-11-14,21.85,,18.6,8.8,11,1923
1923-11-15,19.6,,17.75,8.5,11,1923
1923-11-16,15.2,,15.0,7.85,11,1923
1923-11-17,11.75,,13.75,7.25,11,1923
1923-11-18,10.5,,15.0,7.75,11,1923
1923-11-19,0.005,,17.0,6.0,11,1923
1923-11-20,0.0,,17.9,7.15,11,1923
1923-11-21,0.0,,21.5,5.75,11,1923
1923-11-22,0.0,,21.0,4.75,11,1923
1923-11-23,0.0,,20.0,6.1,11,1923
1923-11-24,0.005,,25.0,6.9,11,1923
1923-11-25,0.0,,24.5,6.5,11,1923
1923-11-26,0.0,,24.0,6.65,11,1923
1923-11-27,0.0,,24.15,6.6,11,1923
1923-11-28,0.005,,21.5,6.25,11,1923
1923-11-29,0.0,,19.0,2.75,11,1923
1923-11-30,0.0,,19.4,3.4,11,1923
1923-12-01,0.85,,18.75,4.0,12,1923
1923-12-02,0.005,,17.0,8.75,12,1923
1923-12-03,0.0,,18.75,7.65,12,1923
1923-12-04,0.0,,20.0,4.75,12,1923
1923-12-05,0.0,,19.0,3.35,12,1923
1923-12-06,0.0,,22.0,5.6,12,1923
1923-12-07,0.0,,19.9,3.85,12,1923
1923-12-08,0.0,,20.0,4.25,12,1923
1923-12-09,0.0,,19.5,6.1,12,1923
1923-12-10,0.0,,19.0,5.9,12,1923
1923-12-11,0.0,,18.6,7.5,12,1923
1923-12-12,0.6,,18.5,9.0,12,1923
1923-12-13,5.1,,11.5,0.25,12,1923
1923-12-14,0.0,,10.25,0.25,12,1923
1923-12-15,0.0,,17.4,4.25,12,1923
1923-12-16,7.75,,18.6,4.35,12,1923
1923-12-17,5.1,,19.0,7.15,12,1923
1923-12-18,8.25,,15.0,3.65,12,1923
1923-12-19,0.005,,17.0,3.75,12,1923
1923-12-20,0.005,,19.35,6.75,12,1923
1923-12-21,0.0,,20.0,7.65,12,1923
1923-12-22,0.0,,14.25,8.0,12,1923
1923-12-23,4.6,,14.0,7.0,12,1923
1923-12-24,0.0,,16.0,7.0,12,1923
1923-12-25,0.0,,18.0,6.5,12,1923
1923-12-26,0.0,,21.25,6.25,12,1923
1923-12-27,0.0,,24.1,6.2,12,1923
1923-12-28,0.0,,24.75,7.4,12,1923
1923-12-29,0.0,,21.5,5.15,12,1923
1923-12-30,0.0,,23.0,5.75,12,1923
1923-12-31,0.0,,20.65,4.5,12,1923
1924-01-01,0.0,,22.0,3.75,1,1924
1924-01-02,0.0,,25.5,4.15,1,1924
1924-01-03,0.0,,23.65,4.75,1,1924
1924-01-04,0.0,,20.5,3.35,1,1924
1924-01-05,0.005,,25.0,3.4,1,1924
1924-01-06,0.0,,4.9,-1.4,1,1924
1924-01-07,0.0,,15.1,0.15000000000000002,1,1924
1924-01-08,0.0,,19.5,4.25,1,1924
1924-01-09,0.0,,18.5,2.9,1,1924
1924-01-10,0.0,,20.1,6.2,1,1924
1924-01-11,0.0,,12.0,-1.1,1,1924
1924-01-12,0.0,,20.65,1.25,1,1924
1924-01-13,0.0,,16.6,-1.25,1,1924
1924-01-14,0.0,,20.1,-1.25,1,1924
1924-01-15,0.0,,19.4,4.5,1,1924
1924-01-16,0.0,,15.0,-2.25,1,1924
1924-01-17,0.0,,19.85,-0.75,1,1924
1924-01-18,0.0,,20.5,2.25,1,1924
1924-01-19,0.0,,21.15,2.25,1,1924
1924-01-20,0.0,,21.5,-0.75,1,1924
1924-01-21,0.0,,20.1,3.25,1,1924
1924-01-22,2.5,,19.65,3.75,1,1924
1924-01-23,3.0,,18.8,4.25,1,1924
1924-01-24,9.0,,15.9,2.75,1,1924
1924-01-25,0.0,,18.75,3.15,1,1924
1924-01-26,0.0,,19.6,3.25,1,1924
1924-01-27,0.0,,18.5,-1.75,1,1924
1924-01-28,0.0,,19.1,-0.75,1,1924
1924-01-29,0.0,,21.5,3.65,1,1924
1924-01-30,0.0,,22.1,0.9,1,1924
1924-01-31,0.0,,21.6,1.15,1,1924
1924-02-01,0.0,,21.1,-1.5,2,1924
1924-02-02,0.0,,20.5,1.85,2,1924
1924-02-03,0.0,,20.65,0.25,2,1924
1924-02-04,0.0,,21.5,2.85,2,1924
1924-02-05,0.0,,19.15,-0.25,2,1924
1924-02-06,0.0,,23.0,-0.3999999999999999,2,1924
1924-02-07,0.0,,21.5,1.75,2,1924
1924-02-08,0.0,,23.5,1.75,2,1924
1924-02-09,0.0,,24.0,0.1499999999999999,2,1924
1924-02-10,0.0,,22.5,3.75,2,1924
1924-02-11,0.0,,21.25,6.6,2,1924
1924-02-12,0.0,,22.0,4.75,2,1924
1924-02-13,0.0,,18.65,4.7,2,1924
1924-02-14,0.0,,22.0,6.25,2,1924
1924-02-15,0.005,,22.25,5.65,2,1924
1924-02-16,0.005,,21.75,4.65,2,1924
1924-02-17,0.0,,21.65,4.4,2,1924
1924-02-18,0.0,,21.25,0.25,2,1924
1924-02-19,0.0,,24.0,-1.0,2,1924
1924-02-20,0.0,,19.65,-1.3,2,1924
1924-02-21,0.0,,21.6,0.25,2,1924
1924-02-22,0.0,,24.0,2.75,2,1924
1924-02-23,0.0,,24.25,1.25,2,1924
1924-02-24,0.0,,21.5,3.25,2,1924
1924-02-25,0.0,,24.5,0.85,2,1924
1924-02-26,0.0,,11.1,-7.15,2,1924
1924-02-27,0.0,,15.0,-3.25,2,1924
1924-02-28,0.0,,23.0,-1.15,2,1924
1924-02-29,0.0,,22.5,-0.25,2,1924
1924-03-01,0.0,,23.65,-1.6,3,1924
1924-03-02,0.0,,25.25,-0.2,3,1924
1924-03-03,0.0,,25.25,1.7,3,1924
1924-03-04,0.0,,24.15,-0.25,3,1924
1924-03-05,0.0,,19.2,-1.25,3,1924
1924-03-06,0.0,,24.2,1.75,3,1924
1924-03-07,0.0,,25.25,3.25,3,1924
1924-03-08,0.0,,25.6,3.85,3,1924
1924-03-09,0.0,,24.5,2.35,3,1924
1924-03-10,0.0,,24.15,1.9,3,1924
1924-03-11,0.0,,24.5,2.0,3,1924
1924-03-12,0.0,,27.75,3.75,3,1924
1924-03-13,0.0,,26.25,5.4,3,1924
1924-03-14,0.0,,26.75,5.75,3,1924
1924-03-15,0.0,,19.65,0.25,3,1924
1924-03-16,0.0,,22.7,5.75,3,1924
1924-03-17,0.0,,17.0,0.25,3,1924
1924-03-18,0.0,,23.75,-0.09999999999999998,3,1924
1924-03-19,0.0,,24.35,5.6,3,1924
1924-03-20,0.0,,20.6,-2.75,3,1924
1924-03-21,0.0,,22.4,1.25,3,1924
1924-03-22,0.0,,25.4,3.25,3,1924
1924-03-23,0.0,,26.65,3.3,3,1924
1924-03-24,0.0,,29.4,3.7,3,1924
1924-03-25,0.0,,30.75,6.9,3,1924
1924-03-26,0.0,,28.15,8.6,3,1924
1924-03-27,0.0,,27.25,8.75,3,1924
1924-03-28,0.0,,31.25,8.25,3,1924
1924-03-29,0.0,,27.3,7.0,3,1924
1924-03-30,0.0,,26.65,2.25,3,1924
1924-03-31,0.0,,26.9,3.75,3,1924
1924-04-01,0.0,,21.9,6.75,4,1924
1924-04-02,0.0,,25.15,1.75,4,1924
1924-04-03,0.0,,26.4,7.2,4,1924
1924-04-04,0.0,,26.2,7.5,4,1924
1924-04-05,0.0,,26.9,6.65,4,1924
1924-04-06,0.0,,25.9,6.35,4,1924
1924-04-07,0.005,,29.8,6.4,4,1924
1924-04-08,0.0,,26.25,9.25,4,1924
1924-04-09,0.0,,26.75,7.65,4,1924
1924-04-10,0.005,,25.75,6.75,4,1924
1924-04-11,0.0,,25.25,3.7,4,1924
1924-04-12,0.0,,26.75,5.7,4,1924
1924-04-13,0.0,,27.7,6.5,4,1924
1924-04-14,0.0,,26.9,6.75,4,1924
1924-04-15,0.0,,27.25,8.2,4,1924
1924-04-16,0.0,,29.25,7.75,4,1924
1924-04-17,0.0,,24.75,2.25,4,1924
1924-04-18,0.0,,24.75,2.25,4,1924
1924-04-19,0.0,,24.9,3.4,4,1924
1924-04-20,0.005,,26.25,5.75,4,1924
1924-04-21,0.0,,26.4,5.25,4,1924
1924-04-22,0.0,,28.2,6.8,4,1924
1924-04-23,0.0,,28.8,8.4,4,1924
1924-04-24,0.0,,26.9,5.3,4,1924
1924-04-25,0.0,,28.75,5.75,4,1924
1924-04-26,0.0,,27.9,7.25,4,1924
1924-04-27,0.0,,24.25,3.8499999999999996,4,1924
1924-04-28,0.0,,26.4,6.25,4,1924
1924-04-29,0.0,,28.8,8.1,4,1924
1924-04-30,0.0,,27.2,6.3,4,1924
1924-05-01,0.0,,26.75,11.1,5,1924
1924-05-02,0.0,,31.75,11.0,5,1924
1924-05-03,0.0,,29.75,10.25,5,1924
1924-05-04,0.0,,31.25,10.5,5,1924
1924-05-05,0.0,,30.25,9.75,5,1924
1924-05-06,0.0,,31.15,10.9,5,1924
1924-05-07,0.0,,31.25,10.1,5,1924
1924-05-08,0.0,,32.25,10.6,5,1924
1924-05-09,0.0,,32.0,10.0,5,1924
1924-05-10,0.0,,33.4,10.4,5,1924
1924-05-11,0.0,,33.2,12.7,5,1924
1924-05-12,0.0,,33.4,12.85,5,1924
1924-05-13,0.0,,30.25,9.55,5,1924
1924-05-14,0.0,,31.4,10.5,5,1924
1924-05-15,0.0,,31.0,9.75,5,1924
1924-05-16,0.0,,29.75,9.0,5,1924
1924-05-17,0.0,,31.9,12.75,5,1924
1924-05-18,0.005,,33.75,11.25,5,1924
1924-05-19,0.0,,29.75,9.25,5,1924
1924-05-20,0.0,,34.0,12.0,5,1924
1924-05-21,0.0,,31.4,14.3,5,1924
1924-05-22,0.0,,34.0,10.8,5,1924
1924-05-23,0.0,,31.9,12.0,5,1924
1924-05-24,0.0,,32.75,13.2,5,1924
1924-05-25,0.0,,32.7,12.85,5,1924
1924-05-26,0.0,,33.5,12.75,5,1924
1924-05-27,0.005,,33.4,13.0,5,1924
1924-05-28,0.35,,34.0,8.75,5,1924
1924-05-29,3.755,,32.25,12.25,5,1924
1924-05-30,2.1,,31.75,11.75,5,1924
1924-05-31,0.1,,33.25,14.75,5,1924
1924-06-01,2.1,,33.75,11.75,6,1924
1924-06-02,1.5,,33.3,11.25,6,1924
1924-06-03,4.0,,29.25,10.6,6,1924
1924-06-04,0.005,,32.75,9.9,6,1924
1924-06-05,0.0,,31.7,12.1,6,1924
1924-06-06,0.0,,33.2,10.25,6,1924
1924-06-07,0.0,,32.4,10.9,6,1924
1924-06-08,0.0,,30.75,11.85,6,1924
1924-06-09,0.75,,31.9,13.25,6,1924
1924-06-10,0.005,,32.9,16.3,6,1924
1924-06-11,0.0,,32.25,15.9,6,1924
1924-06-12,0.0,,32.5,15.5,6,1924
1924-06-13,0.0,,30.8,14.2,6,1924
1924-06-14,0.0,,32.3,13.7,6,1924
1924-06-15,0.0,,31.25,13.9,6,1924
1924-06-16,0.0,,31.25,14.4,6,1924
1924-06-17,0.0,,31.5,13.5,6,1924
1924-06-18,0.0,,31.5,14.0,6,1924
1924-06-19,0.0,,32.75,14.3,6,1924
1924-06-20,0.0,,32.75,15.75,6,1924
1924-06-21,0.0,,31.9,17.0,6,1924
1924-06-22,0.005,,32.4,13.25,6,1924
1924-06-23,0.35,,29.9,13.9,6,1924
1924-06-24,3.25,,29.25,14.75,6,1924
1924-06-25,3.95,,28.75,13.0,6,1924
1924-06-26,0.25,,28.0,12.5,6,1924
1924-06-27,0.0,,29.75,15.2,6,1924
1924-06-28,9.1,,30.5,14.0,6,1924
1924-06-29,0.0,,28.25,13.5,6,1924
1924-06-30,0.0,,26.2,12.4,6,1924
1924-07-01,0.0,,30.7,16.75,7,1924
1924-07-02,0.85,,28.9,15.0,7,1924
1924-07-03,1.1,,28.8,15.15,7,1924
1924-07-04,0.005,,29.75,14.75,7,1924
1924-07-05,9.25,,27.4,15.5,7,1924
1924-07-06,6.7,,27.25,14.25,7,1924
1924-07-07,1.25,,23.9,14.5,7,1924
1924-07-08,1.1,,26.35,14.2,7,1924
1924-07-09,0.0,,28.0,12.6,7,1924
1924-07-10,0.0,,27.75,12.7,7,1924
1924-07-11,0.0,,28.6,13.4,7,1924
1924-07-12,2.25,,29.7,14.3,7,1924
1924-07-13,3.75,,30.25,14.9,7,1924
1924-07-14,0.0,,29.1,13.3,7,1924
1924-07-15,0.0,,29.65,13.4,7,1924
1924-07-16,2.1,,29.75,14.0,7,1924
1924-07-17,0.0,,31.75,13.4,7,1924
1924-07-18,2.5,,30.25,15.4,7,1924
1924-07-19,8.95,,29.9,13.7,7,1924
1924-07-20,4.0,,29.75,13.25,7,1924
1924-07-21,1.85,,26.75,14.3,7,1924
1924-07-22,1.85,,28.5,13.4,7,1924
1924-07-23,0.0,,27.9,13.0,7,1924
1924-07-24,0.005,,28.25,12.5,7,1924
1924-07-25,0.0,,29.65,12.9,7,1924
1924-07-26,0.0,,30.0,12.85,7,1924
1924-07-27,0.0,,29.3,13.9,7,1924
1924-07-28,0.0,,27.15,13.6,7,1924
1924-07-29,1.25,,29.25,15.1,7,1924
1924-07-30,0.0,,31.0,16.4,7,1924
1924-07-31,0.0,,30.4,15.25,7,1924
1924-08-01,0.0,,30.65,14.75,8,1924
1924-08-02,0.005,,28.5,15.65,8,1924
1924-08-03,1.0,,29.75,14.5,8,1924
1924-08-04,1.0,,30.0,16.2,8,1924
1924-08-05,0.0,,27.15,14.9,8,1924
1924-08-06,1.35,,28.0,15.2,8,1924
1924-08-07,5.1,,30.75,12.5,8,1924
1924-08-08,0.0,,28.0,12.25,8,1924
1924-08-09,0.0,,31.6,12.4,8,1924
1924-08-10,0.0,,27.65,13.35,8,1924
1924-08-11,0.0,,30.2,14.4,8,1924
1924-08-12,0.0,,30.9,12.2,8,1924
1924-08-13,0.0,,30.25,14.25,8,1924
1924-08-14,1.5,,32.0,15.5,8,1924
1924-08-15,0.005,,29.75,15.2,8,1924
1924-08-16,0.0,,31.9,16.2,8,1924
1924-08-17,3.255,,32.25,16.4,8,1924
1924-08-18,1.75,,33.7,14.15,8,1924
1924-08-19,1.255,,31.65,16.75,8,1924
1924-08-20,8.35,,31.25,14.2,8,1924
1924-08-21,1.0,,31.75,14.1,8,1924
1924-08-22,0.85,,28.9,13.85,8,1924
1924-08-23,0.0,,28.9,12.75,8,1924
1924-08-24,0.0,,30.25,14.4,8,1924
1924-08-25,0.0,,29.15,12.7,8,1924
1924-08-26,0.0,,30.75,11.9,8,1924
1924-08-27,0.0,,29.6,12.8,8,1924
1924-08-28,0.0,,31.3,12.15,8,1924
1924-08-29,0.005,,30.75,12.5,8,1924
1924-08-30,2.0,,31.2,12.35,8,1924
1924-08-31,3.35,,31.0,12.75,8,1924
1924-09-01,2.6,,28.25,11.5,9,1924
1924-09-02,8.75,,28.25,13.75,9,1924
1924-09-03,7.1,,27.2,12.65,9,1924
1924-09-04,0.0,,26.9,12.15,9,1924
1924-09-05,0.0,,26.65,13.5,9,1924
1924-09-06,1.75,,24.75,12.9,9,1924
1924-09-07,0.0,,25.0,13.65,9,1924
1924-09-08,2.6,,27.25,13.4,9,1924
1924-09-09,2.85,,27.25,12.75,9,1924
1924-09-10,23.85,,26.25,12.25,9,1924
1924-09-11,21.35,,24.25,12.25,9,1924
1924-09-12,8.25,,22.25,12.25,9,1924
1924-09-13,5.25,,26.5,13.25,9,1924
1924-09-14,0.0,,23.25,13.15,9,1924
1924-09-15,0.0,,23.75,12.75,9,1924
1924-09-16,0.0,,22.4,12.25,9,1924
1924-09-17,0.0,,25.25,12.75,9,1924
1924-09-18,7.0,,27.75,13.65,9,1924
1924-09-19,2.3,,29.4,12.75,9,1924
1924-09-20,5.25,,29.25,14.5,9,1924
1924-09-21,16.6,,29.0,14.25,9,1924
1924-09-22,11.6,,29.0,11.75,9,1924
1924-09-23,18.35,,29.0,14.5,9,1924
1924-09-24,0.0,,24.75,12.65,9,1924
1924-09-25,0.0,,24.5,11.5,9,1924
1924-09-26,0.0,,25.65,12.0,9,1924
1924-09-27,0.0,,28.25,13.25,9,1924
1924-09-28,0.0,,26.25,11.5,9,1924
1924-09-29,0.0,,23.75,9.25,9,1924
1924-09-30,0.0,,22.5,5.0,9,1924
1924-10-01,0.0,,24.25,6.75,10,1924
1924-10-02,0.0,,23.2,7.15,10,1924
1924-10-03,0.0,,28.25,6.25,10,1924
1924-10-04,0.005,,23.9,7.75,10,1924
1924-10-05,0.005,,27.0,11.15,10,1924
1924-10-06,0.0,,28.25,11.75,10,1924
1924-10-07,0.0,,27.9,10.15,10,1924
1924-10-08,0.0,,28.9,10.25,10,1924
1924-10-09,0.0,,28.75,11.15,10,1924
1924-10-10,0.0,,27.65,11.75,10,1924
1924-10-11,0.0,,31.25,10.5,10,1924
1924-10-12,0.005,,25.7,12.5,10,1924
1924-10-13,0.0,,28.75,9.5,10,1924
1924-10-14,0.0,,22.25,8.6,10,1924
1924-10-15,0.0,,22.4,9.6,10,1924
1924-10-16,0.0,,25.5,10.0,10,1924
1924-10-17,0.0,,24.75,7.75,10,1924
1924-10-18,0.0,,25.2,7.25,10,1924
1924-10-19,0.0,,24.25,8.75,10,1924
1924-10-20,0.0,,23.25,5.85,10,1924
1924-10-21,0.0,,25.5,5.15,10,1924
1924-10-22,0.0,,24.25,5.75,10,1924
1924-10-23,0.0,,23.0,4.25,10,1924
1924-10-24,0.0,,23.0,4.25,10,1924
1924-10-25,0.005,,24.1,4.75,10,1924
1924-10-26,0.0,,23.9,4.25,10,1924
1924-10-27,0.0,,24.75,4.25,10,1924
1924-10-28,0.0,,23.25,3.25,10,1924
1924-10-29,0.0,,23.1,4.4,10,1924
1924-10-30,0.0,,25.25,4.65,10,1924
1924-10-31,0.005,,26.25,4.25,10,1924
1924-11-01,0.0,,23.25,5.25,11,1924
1924-11-02,0.0,,23.65,4.8,11,1924
1924-11-03,0.0,,23.5,5.25,11,1924
1924-11-04,0.0,,21.25,4.75,11,1924
1924-11-05,0.0,,22.75,5.0,11,1924
1924-11-06,0.0,,25.4,5.65,11,1924
1924-11-07,0.0,,22.0,4.9,11,1924
1924-11-08,0.0,,27.4,5.75,11,1924
1924-11-09,0.0,,27.75,5.5,11,1924
1924-11-10,0.0,,26.5,6.25,11,1924
1924-11-11,0.0,,26.0,5.25,11,1924
1924-11-12,0.0,,24.0,4.25,11,1924
1924-11-13,0.0,,26.5,3.9,11,1924
1924-11-14,0.0,,25.25,3.1,11,1924
1924-11-15,0.0,,24.75,2.75,11,1924
1924-11-16,0.0,,23.65,2.9,11,1924
1924-11-17,0.0,,24.25,4.4,11,1924
1924-11-18,0.0,,22.2,2.65,11,1924
1924-11-19,0.0,,22.15,2.25,11,1924
1924-11-20,0.0,,24.25,3.35,11,1924
1924-11-21,0.0,,22.25,2.4,11,1924
1924-11-22,0.0,,24.0,1.0,11,1924
1924-11-23,0.0,,22.5,2.5,11,1924
1924-11-24,0.0,,22.15,0.5,11,1924
1924-11-25,0.005,,18.7,0.75,11,1924
1924-11-26,0.0,,20.5,1.4,11,1924
1924-11-27,0.0,,23.75,3.75,11,1924
1924-11-28,0.0,,21.5,1.9,11,1924
1924-11-29,0.0,,23.15,3.75,11,1924
1924-11-30,0.0,,23.25,2.6,11,1924
1924-12-01,0.0,,26.0,2.0,12,1924
1924-12-02,0.0,,27.0,1.0,12,1924
1924-12-03,0.0,,26.0,-0.1,12,1924
1924-12-04,0.0,,26.0,-0.3,12,1924
1924-12-05,0.0,,25.0,1.0,12,1924
1924-12-06,0.0,,28.0,2.0,12,1924
1924-12-07,0.0,,26.0,-0.1,12,1924
1924-12-08,0.0,,26.0,2.0,12,1924
1924-12-09,0.0,,27.0,-0.2,12,1924
1924-12-10,0.0,,27.0,5.0,12,1924
1924-12-11,5.7,,23.0,-0.1,12,1924
1924-12-12,0.0,,21.0,4.0,12,1924
1924-12-13,0.7,,29.0,5.0,12,1924
1924-12-14,0.0,,22.0,8.0,12,1924
1924-12-15,0.0,,28.0,3.0,12,1924
1924-12-16,0.0,,30.0,4.0,12,1924
1924-12-17,0.0,,29.0,4.0,12,1924
1924-12-18,0.0,,28.0,3.0,12,1924
1924-12-19,0.0,,26.0,2.0,12,1924
1924-12-20,0.0,,28.0,3.0,12,1924
1924-12-21,5.2,,30.0,4.0,12,1924
1924-12-22,4.7,,28.0,6.0,12,1924
1924-12-23,4.5,,26.0,-1.0,12,1924
1924-12-24,3.5,,28.0,4.0,12,1924
1924-12-25,0.0,,28.0,4.0,12,1924
1924-12-26,0.0,,13.0,3.0,12,1924
1924-12-27,0.0,,23.0,4.0,12,1924
1924-12-28,0.0,,24.0,-1.0,12,1924
1924-12-29,0.0,,25.0,4.0,12,1924
1924-12-30,0.0,,20.0,-1.0,12,1924
1924-12-31,0.0,,20.0,-5.0,12,1924
1925-01-01,0.0,,13.75,-2.0,1,1925
1925-01-02,0.0,,16.5,-2.25,1,1925
1925-01-03,0.0,,18.0,-1.25,1,1925
1925-01-04,0.0,,18.25,-1.5,1,1925
1925-01-05,0.005,,21.25,0.15000000000000002,1,1925
1925-01-06,0.0,,23.15,0.5,1,1925
1925-01-07,0.0,,24.0,0.6000000000000001,1,1925
1925-01-08,0.0,,24.25,2.4,1,1925
1925-01-09,0.0,,25.0,3.5,1,1925
1925-01-10,0.0,,24.0,3.25,1,1925
1925-01-11,0.0,,18.5,-3.4,1,1925
1925-01-12,0.0,,17.0,-5.25,1,1925
1925-01-13,0.0,,19.0,-4.4,1,1925
1925-01-14,0.0,,18.5,-2.0,1,1925
1925-01-15,0.0,,18.9,-2.25,1,1925
1925-01-16,0.005,,19.9,3.5,1,1925
1925-01-17,0.0,,15.5,2.75,1,1925
1925-01-18,0.0,,15.25,-5.35,1,1925
1925-01-19,0.0,,12.0,-6.75,1,1925
1925-01-20,0.0,,18.5,-2.75,1,1925
1925-01-21,0.0,,23.0,-1.75,1,1925
1925-01-22,0.0,,20.65,-1.5,1,1925
1925-01-23,0.0,,20.25,-2.4,1,1925
1925-01-24,0.0,,20.3,-2.75,1,1925
